Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Weekend
20,21.6,43,1.4,1.0,8.4,0.0,0.0,0.0,4,0,0
21,20.6,48,2.1,1.0,9.1,0.0,0.0,0.0,4,0,0
22,19.8,51,1.2,1.0,9.3,0.0,0.0,0.0,4,0,0
23,19.4,50,2.8,1.0,8.6,0.0,0.0,0.0,4,0,0
0,19.2,53,3.7,1.0,9.3,0.0,0.0,0.0,4,0,1
1,18.9,55,2.3,1.0,9.6,0.0,0.0,0.0,4,0,1
2,18.5,57,2.3,1.0,9.8,0.0,0.0,0.0,4,0,1
3,17.8,60,0.2,1.0,9.9,0.0,0.0,0.0,4,0,1
4,17.2,66,0.6,1.0,10.7,0.0,0.0,0.0,4,0,1
5,16.7,70,0.8,1.0,11.1,0.0,0.0,0.0,4,0,1
6,16.2,70,0.3,1.0,10.7,0.0,0.0,0.0,4,0,1
7,16.0,70,1.1,1.0,10.5,0.11,0.0,0.0,4,0,1
8,17.1,57,1.0,0.9895,8.5,0.76,0.0,0.0,4,0,1
9,19.9,51,0.6,0.953,9.4,1.46,0.0,0.0,4,0,1
10,22.2,43,0.9,0.9455,9.0,2.09,0.0,0.0,4,0,1
11,24.2,41,1.5,0.909,10.1,2.62,0.0,0.0,4,0,1
12,25.2,36,2.4,0.9975,9.0,2.93,0.0,0.0,4,0,1
13,26.1,32,3.0,0.9925,8.1,3.06,0.0,0.0,4,0,1
14,26.8,31,2.8,1.0,8.2,2.96,0.0,0.0,4,0,1
15,26.9,33,2.9,0.9985,9.2,2.65,0.0,0.0,4,0,1
16,27.7,32,1.4,1.0,9.4,2.05,0.0,0.0,4,0,1
17,27.2,35,1.7,1.0,10.3,1.32,0.0,0.0,4,0,1
18,25.7,38,1.5,1.0,10.3,0.64,0.0,0.0,4,0,1
19,24.0,41,1.9,1.0,9.9,0.1,0.0,0.0,4,0,1
20,22.8,45,2.0,1.0,10.2,0.0,0.0,0.0,4,0,1
21,22.1,49,1.7,1.0,10.8,0.0,0.0,0.0,4,0,1
22,21.5,51,2.0,1.0,10.9,0.0,0.0,0.0,4,0,1
23,20.7,52,1.4,1.0,10.4,0.0,0.0,0.0,4,0,1
0,19.6,53,1.5,1.0,9.7,0.0,0.0,0.0,4,0,1
1,18.8,54,0.1,1.0,9.2,0.0,0.0,0.0,4,0,1
2,18.1,57,0.3,1.0,9.4,0.0,0.0,0.0,4,0,1
3,17.4,57,0.6,1.0,8.7,0.0,0.0,0.0,4,0,1
4,17.0,59,0.0,1.0,8.9,0.0,0.0,0.0,4,0,1
5,16.3,66,0.5,1.0,9.9,0.0,0.0,0.0,4,0,1
6,15.8,69,0.9,1.0,10.1,0.0,0.0,0.0,4,0,1
7,15.7,68,0.9,1.0,9.8,0.05,0.0,0.0,4,0,1
8,17.4,56,0.8,1.0,8.5,0.49,0.0,0.0,4,0,1
9,20.4,51,1.8,1.0,9.9,1.43,0.0,0.0,4,0,1
10,22.9,45,1.5,1.0,10.3,2.1,0.0,0.0,4,0,1
11,24.4,41,1.3,0.991,10.2,2.61,0.0,0.0,4,0,1
12,25.9,39,1.2,0.975,10.8,2.89,0.0,0.0,4,0,1
13,27.2,32,1.7,1.0,9.0,3.12,0.0,0.0,4,0,1
14,28.2,29,2.0,1.0,8.4,3.09,0.0,0.0,4,0,1
15,28.9,27,1.8,1.0,8.0,2.9,0.0,0.0,4,0,1
16,27.1,35,0.9,1.0,10.3,1.27,0.0,0.0,4,0,1
17,27.7,33,1.1,1.0,9.9,1.21,0.0,0.0,4,0,1
18,26.0,35,0.3,1.0,9.3,0.2,0.0,0.0,4,0,1
19,24.1,56,2.5,1.0,14.7,0.04,0.0,0.0,4,0,1
20,22.9,58,2.6,1.0,14.1,0.0,0.0,0.0,4,0,1
21,22.2,57,1.2,1.0,13.2,0.0,0.0,0.0,4,0,1
22,21.8,54,1.6,1.0,12.0,0.0,0.0,0.0,4,0,1
23,21.2,56,2.5,1.0,12.0,0.0,0.0,0.0,4,0,1
0,20.7,57,1.8,1.0,11.8,0.0,0.0,0.0,4,0,0
1,20.5,58,1.7,1.0,11.9,0.0,0.0,0.0,4,0,0
2,20.0,59,1.5,1.0,11.7,0.0,0.0,0.0,4,0,0
3,19.7,60,1.9,1.0,11.7,0.0,0.0,0.0,4,0,0
4,19.4,61,1.6,1.0,11.6,0.0,0.0,0.0,4,0,0
5,19.1,62,1.6,1.0,11.6,0.0,0.0,0.0,4,0,0
6,18.7,64,0.9,1.0,11.7,0.0,0.0,0.0,4,0,0
7,18.9,63,1.8,1.0,11.6,0.09,0.0,0.0,4,0,0
8,20.1,57,1.6,1.0,11.3,0.73,0.0,0.0,4,0,0
9,22.3,52,1.9,1.0,11.9,1.43,0.0,0.0,4,0,0
10,24.0,47,1.6,0.998,11.9,2.08,0.0,0.0,4,0,0
11,25.3,44,1.2,0.974,12.1,2.59,0.0,0.0,4,0,0
12,26.7,40,1.4,1.0,11.9,2.92,0.0,0.0,4,0,0
13,27.1,38,1.7,1.0,11.5,2.56,0.0,0.0,4,0,0
14,27.8,37,1.4,0.9915,11.7,2.67,0.0,0.0,4,0,0
15,27.6,38,1.4,1.0,11.9,2.09,0.0,0.0,4,0,0
16,27.5,39,1.5,1.0,12.3,1.46,0.0,0.0,4,0,0
17,26.6,40,1.4,1.0,11.8,0.69,0.0,0.0,4,0,0
18,25.9,42,1.1,1.0,11.9,0.48,0.0,0.0,4,0,0
19,24.4,47,2.0,1.0,12.3,0.05,0.0,0.0,4,0,0
20,23.4,48,1.8,1.0,11.7,0.0,0.0,0.0,4,0,0
21,22.5,48,1.4,1.0,10.9,0.0,0.0,0.0,4,0,0
22,21.7,50,1.6,1.0,10.8,0.0,0.0,0.0,4,0,0
23,20.8,51,1.7,1.0,10.2,0.0,0.0,0.0,4,0,0
0,20.1,52,1.5,1.0,9.9,0.0,0.0,0.0,4,0,0
1,19.5,52,1.3,1.0,9.3,0.0,0.0,0.0,4,0,0
2,18.9,52,1.1,1.0,8.8,0.0,0.0,0.0,4,0,0
3,18.2,52,1.5,1.0,8.1,0.0,0.0,0.0,4,0,0
4,17.7,52,1.5,1.0,7.7,0.0,0.0,0.0,4,0,0
5,17.2,54,1.3,1.0,7.7,0.0,0.0,0.0,4,0,0
6,17.0,55,1.2,1.0,7.8,0.0,0.0,0.0,4,0,0
7,16.9,55,1.4,1.0,7.7,0.07,0.0,0.0,4,0,0
8,17.8,53,1.4,1.0,8.0,0.51,0.0,0.0,4,0,0
9,19.8,49,1.9,1.0,8.7,1.24,0.0,0.0,4,0,0
10,21.9,43,1.1,1.0,8.7,1.89,0.0,0.0,4,0,0
11,23.7,40,2.0,1.0,9.2,2.6,0.0,0.0,4,0,0
12,24.5,40,1.3,0.9865,10.0,2.64,0.0,0.0,4,0,0
13,25.7,40,2.2,0.9985,11.0,2.98,0.0,0.0,4,0,0
14,25.8,37,1.5,0.9975,9.9,2.22,0.0,0.0,4,0,0
15,26.0,40,1.9,1.0,11.3,1.53,0.0,0.0,4,0,0
16,25.5,44,1.4,1.0,12.3,1.0,0.0,0.0,4,0,0
17,25.4,44,1.2,1.0,12.2,0.84,0.0,0.0,4,0,0
18,24.7,45,0.7,1.0,11.9,0.3,0.0,0.0,4,0,0
19,23.7,49,1.8,1.0,12.3,0.03,0.0,0.0,4,0,0
20,22.9,48,1.2,1.0,11.2,0.0,0.0,0.0,4,0,0
21,22.2,50,1.3,1.0,11.2,0.0,0.0,0.0,4,0,0
22,21.6,52,1.9,1.0,11.3,0.0,0.0,0.0,4,0,0
23,20.9,53,1.8,1.0,10.9,0.0,0.0,0.0,4,0,0
0,20.2,54,1.2,1.0,10.5,0.0,0.0,0.0,4,0,0
1,19.6,56,1.2,1.0,10.5,0.0,0.0,0.0,4,0,0
2,19.0,56,0.9,1.0,10.0,0.0,0.0,0.0,4,0,0
3,18.4,57,1.3,1.0,9.7,0.0,0.0,0.0,4,0,0
4,18.0,59,1.5,1.0,9.8,0.0,0.0,0.0,4,0,0
5,17.5,60,1.6,1.0,9.6,0.0,0.0,0.0,4,0,0
6,17.0,63,1.3,1.0,9.8,0.0,0.0,0.0,4,0,0
7,16.8,61,1.3,1.0,9.2,0.06,0.0,0.0,4,0,0
8,18.2,56,1.5,0.997,9.2,0.62,0.0,0.0,4,0,0
9,20.8,48,1.1,1.0,9.3,1.38,0.0,0.0,4,0,0
10,22.7,45,1.5,1.0,10.1,2.08,0.0,0.0,4,0,0
11,24.8,44,2.1,0.9775,11.7,2.55,0.0,0.0,4,0,0
12,26.3,44,1.2,0.983,13.0,2.91,0.0,0.0,4,0,0
13,26.8,45,1.8,0.992,13.8,2.6,0.0,0.0,4,0,0
14,26.9,45,1.6,1.0,13.9,2.27,0.0,0.0,4,0,0
15,27.7,41,1.6,0.9845,13.2,1.98,0.0,0.0,4,0,0
16,27.8,42,1.7,0.987,13.7,1.98,0.0,0.0,4,0,0
17,27.8,41,1.9,0.9995,13.3,1.27,0.0,0.0,4,0,0
18,27.0,44,1.4,1.0,13.6,0.62,0.0,0.0,4,0,0
19,25.4,50,0.6,1.0,14.2,0.07,0.0,0.0,4,0,0
20,24.0,56,0.5,0.945,14.6,0.0,0.0,0.0,4,0,0
21,23.2,57,1.1,1.0,14.2,0.0,0.0,0.0,4,0,0
22,22.6,60,1.0,1.0,14.4,0.0,0.0,0.0,4,0,0
23,22.2,62,0.8,1.0,14.5,0.0,0.0,0.0,4,0,0
0,21.9,62,1.0,0.911,14.2,0.0,0.0,0.0,4,0,0
1,21.5,65,1.0,1.0,14.6,0.0,0.0,0.0,4,0,0
2,21.2,66,0.8,1.0,14.5,0.0,0.0,0.0,4,0,0
3,20.9,68,1.7,1.0,14.7,0.0,0.0,0.0,4,0,0
4,20.7,69,1.3,1.0,14.8,0.0,0.0,0.0,4,0,0
5,20.5,70,1.2,1.0,14.8,0.0,0.0,0.0,4,0,0
6,20.3,71,1.6,1.0,14.8,0.0,0.0,0.0,4,0,0
7,20.5,69,1.4,1.0,14.6,0.03,0.0,0.0,4,0,0
8,20.9,68,1.3,1.0,14.7,0.18,0.0,0.0,4,0,0
9,21.8,64,1.6,1.0,14.6,0.52,0.0,0.0,4,0,0
10,22.7,61,0.9,1.0,14.7,0.82,0.0,0.0,4,0,0
11,23.5,61,1.2,1.0,15.5,0.95,0.0,0.0,4,0,0
12,24.3,59,1.5,1.0,15.7,1.12,0.0,0.0,4,0,0
13,25.1,56,2.0,0.982,15.6,1.41,0.0,0.0,4,0,0
14,27.2,49,1.5,0.9725,15.5,2.54,0.0,0.0,4,0,0
15,27.8,49,1.4,0.9815,16.1,1.97,0.0,0.0,4,0,0
16,28.2,48,1.4,0.9975,16.1,1.7,0.0,0.0,4,0,0
17,27.9,51,1.4,1.0,16.8,1.19,0.0,0.0,4,0,0
18,26.7,56,1.8,1.0,17.1,0.47,0.0,0.0,4,0,0
19,25.4,61,0.6,1.0,17.3,0.03,0.0,0.0,4,0,0
20,24.6,62,0.9,1.0,16.8,0.0,0.0,0.0,4,0,0
21,23.8,67,0.6,1.0,17.2,0.0,0.0,0.0,4,0,0
22,22.8,70,1.0,1.0,17.0,0.0,0.0,0.0,4,0,0
23,22.4,73,0.3,0.99,17.3,0.0,0.0,0.0,4,0,0
0,22.1,74,1.1,0.981,17.2,0.0,0.0,0.0,4,0,0
1,21.6,75,1.1,0.8355,16.9,0.0,0.0,0.0,4,0,0
2,21.3,75,1.1,1.0,16.6,0.0,0.0,0.0,4,0,0
3,21.0,76,0.7,0.9975,16.6,0.0,0.0,0.0,4,0,0
4,20.7,76,1.0,1.0,16.3,0.0,0.0,0.0,4,0,0
5,20.7,77,0.9,1.0,16.5,0.0,0.0,0.0,4,0,0
6,20.4,78,1.0,1.0,16.4,0.0,0.0,0.0,4,0,0
7,20.5,76,1.3,1.0,16.1,0.06,0.0,0.0,4,0,0
8,21.4,70,1.5,0.993,15.6,0.38,0.0,0.0,4,0,0
9,22.3,69,1.3,1.0,16.3,0.61,0.0,0.0,4,0,0
10,23.3,65,1.4,0.998,16.3,0.76,0.0,0.0,4,0,0
11,24.0,64,1.3,1.0,16.7,0.95,0.0,0.0,4,0,0
12,25.3,56,1.2,0.98,15.8,1.35,0.0,0.0,4,0,0
13,26.4,57,1.2,1.0,17.1,1.8,0.0,0.0,4,0,0
14,26.3,58,1.5,0.993,17.3,1.37,0.0,0.0,4,0,0
15,26.6,55,1.8,1.0,16.8,1.1,0.0,0.0,4,0,0
16,26.3,57,1.6,1.0,17.0,0.72,0.0,0.0,4,0,0
17,25.9,56,1.7,1.0,16.4,0.42,0.0,0.0,4,0,0
18,25.7,57,1.5,1.0,16.5,0.24,0.0,0.0,4,0,0
19,25.3,60,1.2,1.0,16.9,0.04,0.0,0.0,4,0,0
20,25.0,61,1.1,1.0,16.9,0.0,0.0,0.0,4,0,0
21,24.7,61,1.6,1.0,16.6,0.0,0.0,0.0,4,0,0
22,24.0,73,2.1,0.7705,18.8,0.0,0.0,0.0,4,0,0
23,22.3,87,1.1,0.905,20.0,0.0,0.5,0.0,4,0,0
0,21.8,83,1.5,1.0,18.7,0.0,0.0,0.0,4,0,1
1,21.8,79,1.4,1.0,17.9,0.0,0.0,0.0,4,0,1
2,21.7,78,1.0,1.0,17.6,0.0,0.0,0.0,4,0,1
3,21.6,80,1.2,1.0,17.9,0.0,0.0,0.0,4,0,1
4,21.2,83,0.6,1.0,18.1,0.0,0.1,0.0,4,0,1
5,21.1,82,0.8,1.0,17.8,0.0,0.0,0.0,4,0,1
6,21.0,84,0.9,1.0,18.1,0.0,0.1,0.0,4,0,1
7,21.2,84,0.3,1.0,18.3,0.05,0.0,0.0,4,0,1
8,21.7,78,0.3,1.0,17.6,0.21,0.0,0.0,4,0,1
9,22.7,72,1.2,1.0,17.3,0.59,0.0,0.0,4,0,1
10,24.4,65,1.6,0.986,17.3,1.42,0.0,0.0,4,0,1
11,25.2,64,1.2,0.969,17.8,1.31,0.0,0.0,4,0,1
12,25.4,63,0.9,1.0,17.8,1.01,0.0,0.0,4,0,1
13,25.8,65,1.0,0.998,18.7,1.12,0.0,0.0,4,0,1
14,25.7,67,1.2,1.0,19.1,0.9,0.0,0.0,4,0,1
15,25.2,71,0.2,1.0,19.5,0.41,0.0,0.0,4,0,1
16,24.4,74,0.6,0.998,19.4,0.13,0.0,0.0,4,0,1
17,24.4,75,0.6,1.0,19.6,0.17,0.0,0.0,4,0,1
18,24.2,76,1.2,1.0,19.6,0.12,0.0,0.0,4,0,1
19,23.8,78,2.2,0.9955,19.7,0.0,0.0,0.0,4,0,1
20,23.5,80,1.7,0.8105,19.8,0.0,0.0,0.0,4,0,1
21,23.3,80,0.7,0.9385,19.6,0.0,0.0,0.0,4,0,1
22,23.1,79,0.6,0.9455,19.2,0.0,0.0,0.0,4,0,1
23,22.9,81,0.9,0.775,19.4,0.0,0.0,0.0,4,0,1
0,22.8,82,1.5,0.4675,19.5,0.0,0.0,0.0,4,0,1
1,22.8,84,0.9,0.4135,19.9,0.0,0.0,0.0,4,0,1
2,22.8,85,0.8,0.354,20.1,0.0,0.0,0.0,4,0,1
3,22.6,89,0.6,0.289,20.6,0.0,0.2,0.0,4,0,1
4,22.5,89,0.7,0.222,20.5,0.0,0.3,0.0,4,0,1
5,22.2,90,1.4,0.257,20.4,0.0,0.0,0.0,4,0,1
6,22.0,90,1.3,0.2355,20.2,0.0,0.0,0.0,4,0,1
7,21.9,95,1.3,0.212,21.0,0.02,0.0,0.0,4,0,1
8,21.9,88,1.6,0.3005,19.8,0.17,0.0,0.0,4,0,1
9,22.3,84,1.9,0.3755,19.4,0.47,0.0,0.0,4,0,1
10,22.9,74,1.3,0.581,18.0,0.84,0.0,0.0,4,0,1
11,23.4,61,2.1,0.982,15.4,0.91,0.0,0.0,4,0,1
12,23.7,64,1.9,0.737,16.4,0.79,0.0,0.0,4,0,1
13,23.6,66,2.1,0.8445,16.8,0.87,0.0,0.0,4,0,1
14,23.4,72,2.2,0.341,18.0,0.73,0.0,0.0,4,0,1
15,23.2,83,1.5,0.1745,20.1,0.77,0.5,0.0,4,0,1
16,22.5,86,2.5,0.171,20.0,0.47,0.0,0.0,4,0,1
17,22.0,89,2.2,0.1425,20.0,0.21,1.0,0.0,4,0,1
18,21.5,89,3.0,0.175,19.6,0.18,0.0,0.0,4,0,1
19,21.2,87,2.7,0.2395,18.9,0.01,0.0,0.0,4,0,1
20,21.1,88,1.7,0.202,19.0,0.0,0.0,0.0,4,0,1
21,21.2,88,1.7,0.1865,19.1,0.0,0.0,0.0,4,0,1
22,21.4,87,2.4,0.27,19.1,0.0,0.0,0.0,4,0,1
23,21.3,80,2.6,0.6015,17.7,0.0,0.0,0.0,4,0,1
0,21.0,82,1.8,0.479,17.8,0.0,0.0,0.0,4,0,0
1,20.5,73,1.9,0.8465,15.4,0.0,0.0,0.0,4,0,0
2,20.3,81,1.9,0.617,16.9,0.0,0.1,0.0,4,0,0
3,20.2,82,1.4,0.601,17.0,0.0,0.0,0.0,4,0,0
4,20.0,81,2.0,0.6565,16.6,0.0,0.0,0.0,4,0,0
5,19.4,84,1.6,0.626,16.6,0.0,0.0,0.0,4,0,0
6,18.8,88,1.2,0.399,16.7,0.0,0.0,0.0,4,0,0
7,18.5,88,1.4,0.3475,16.4,0.08,0.0,0.0,4,0,0
8,18.9,77,0.6,0.5545,14.7,0.56,0.0,0.0,4,0,0
9,20.5,66,1.1,0.8555,13.9,1.12,0.0,0.0,4,0,0
10,21.7,60,1.7,0.77,13.5,1.44,0.0,0.0,4,0,0
11,23.8,54,2.1,0.813,13.9,2.55,0.0,0.0,4,0,0
12,25.2,50,1.7,0.855,14.0,2.83,0.0,0.0,4,0,0
13,25.6,50,3.8,0.938,14.3,2.82,0.0,0.0,4,0,0
14,26.7,40,3.3,0.911,11.9,2.8,0.0,0.0,4,0,0
15,27.4,33,2.7,0.9775,9.6,2.5,0.0,0.0,4,0,0
16,27.6,37,2.8,0.9675,11.5,1.9,0.0,0.0,4,0,0
17,27.3,43,2.6,1.0,13.6,1.25,0.0,0.0,4,0,0
18,25.3,56,2.8,0.996,15.8,0.54,0.0,0.0,4,0,0
19,23.0,63,3.1,1.0,15.5,0.03,0.0,0.0,4,0,0
20,21.9,65,2.5,0.993,15.0,0.0,0.0,0.0,4,0,0
21,21.3,66,2.3,0.9945,14.6,0.0,0.0,0.0,4,0,0
22,20.8,65,0.9,1.0,13.9,0.0,0.0,0.0,4,0,0
23,20.2,68,1.2,0.9815,14.0,0.0,0.0,0.0,4,0,0
0,19.5,73,1.2,0.958,14.5,0.0,0.0,0.0,4,0,0
1,19.3,71,0.4,0.956,13.9,0.0,0.0,0.0,4,0,0
2,18.8,74,0.2,0.933,14.0,0.0,0.0,0.0,4,0,0
3,18.7,76,0.5,0.958,14.3,0.0,0.0,0.0,4,0,0
4,18.3,78,0.4,0.953,14.3,0.0,0.0,0.0,4,0,0
5,17.9,77,0.5,0.829,13.8,0.0,0.0,0.0,4,0,0
6,17.7,77,0.2,0.8785,13.6,0.0,0.0,0.0,4,0,0
7,17.8,76,0.5,0.8645,13.5,0.08,0.0,0.0,4,0,0
8,18.7,73,0.9,0.7505,13.7,0.34,0.0,0.0,4,0,0
9,20.8,64,1.1,0.6025,13.7,1.13,0.0,0.0,4,0,0
10,22.7,54,1.0,0.8095,12.9,1.74,0.0,0.0,4,0,0
11,24.1,46,2.1,0.839,11.7,2.03,0.0,0.0,4,0,0
12,24.7,43,1.8,0.9045,11.2,1.75,0.0,0.0,4,0,0
13,25.6,40,2.5,0.852,10.9,2.18,0.0,0.0,4,0,0
14,26.1,37,2.3,0.8745,10.2,1.92,0.0,0.0,4,0,0
15,26.1,43,2.8,0.8925,12.5,1.62,0.0,0.0,4,0,0
16,26.4,34,2.5,0.9765,9.2,1.6,0.0,0.0,4,0,0
17,25.5,38,2.9,0.9985,10.1,0.92,0.0,0.0,4,0,0
18,24.8,48,1.4,1.0,13.0,0.51,0.0,0.0,4,0,0
19,23.2,57,2.2,1.0,14.2,0.03,0.0,0.0,4,0,0
20,22.6,58,1.4,1.0,13.9,0.0,0.0,0.0,4,0,0
21,22.1,61,1.5,1.0,14.2,0.0,0.0,0.0,4,0,0
22,21.8,65,0.3,1.0,14.9,0.0,0.0,0.0,4,0,0
23,21.2,69,1.3,0.9995,15.2,0.0,0.0,0.0,4,0,0
0,21.0,66,0.4,1.0,14.3,0.0,0.0,0.0,4,0,0
1,20.5,64,0.4,1.0,13.4,0.0,0.0,0.0,4,0,0
2,20.0,70,0.2,1.0,14.3,0.0,0.0,0.0,4,0,0
3,19.7,70,0.5,1.0,14.0,0.0,0.0,0.0,4,0,0
4,19.5,70,0.5,1.0,13.8,0.0,0.0,0.0,4,0,0
5,19.3,73,0.9,0.891,14.3,0.0,0.0,0.0,4,0,0
6,19.0,76,0.3,0.744,14.6,0.0,0.0,0.0,4,0,0
7,19.0,74,0.8,0.825,14.2,0.03,0.0,0.0,4,0,0
8,19.8,71,1.1,0.767,14.3,0.26,0.0,0.0,4,0,0
9,21.5,61,0.8,0.887,13.6,0.92,0.0,0.0,4,0,0
10,22.9,59,1.1,0.9095,14.4,1.49,0.0,0.0,4,0,0
11,23.6,55,0.6,0.8615,14.0,1.01,0.0,0.0,4,0,0
12,24.9,51,1.2,0.8095,14.0,1.56,0.0,0.0,4,0,0
13,26.5,39,1.7,0.78,11.4,2.15,0.0,0.0,4,0,0
14,26.1,40,1.2,0.92,11.4,1.21,0.0,0.0,4,0,0
15,25.9,39,1.4,0.918,10.8,0.9,0.0,0.0,4,0,0
16,25.6,41,1.2,0.797,11.3,0.65,0.0,0.0,4,0,0
17,25.0,44,1.3,0.9415,11.8,0.36,0.0,0.0,4,0,0
18,24.0,55,2.2,0.8455,14.3,0.12,0.0,0.0,4,0,0
19,23.5,58,0.4,0.918,14.7,0.0,0.0,0.0,4,0,0
20,22.6,67,0.3,0.8685,16.1,0.0,0.0,0.0,4,0,0
21,21.7,63,1.8,0.539,14.3,0.0,0.1,0.0,4,0,0
22,20.9,71,1.6,0.5285,15.4,0.0,0.1,0.0,4,0,0
23,20.4,57,0.9,1.0,11.5,0.0,0.0,0.0,4,0,0
0,20.1,58,0.3,1.0,11.5,0.0,0.0,0.0,4,0,0
1,20.0,59,1.1,0.9995,11.7,0.0,0.0,0.0,4,0,0
2,19.9,64,1.5,0.8775,12.8,0.0,0.0,0.0,4,0,0
3,19.6,72,1.7,0.57,14.4,0.0,0.0,0.0,4,0,0
4,19.6,74,1.4,0.4235,14.8,0.0,0.0,0.0,4,0,0
5,19.5,74,1.8,0.7105,14.7,0.0,0.0,0.0,4,0,0
6,18.8,85,1.4,0.206,16.2,0.0,0.5,0.0,4,0,0
7,18.0,95,1.6,0.1875,17.1,0.0,1.5,0.0,4,0,0
8,18.0,91,1.3,0.448,16.5,0.11,0.5,0.0,4,0,0
9,18.2,93,1.4,0.286,17.0,0.18,1.0,0.0,4,0,0
10,18.4,91,1.2,0.197,16.8,0.25,0.5,0.0,4,0,0
11,18.8,95,1.5,0.2985,17.9,0.46,0.0,0.0,4,0,0
12,19.0,91,1.7,0.4825,17.4,0.67,0.5,0.0,4,0,0
13,18.9,89,2.6,0.293,17.0,0.58,0.0,0.0,4,0,0
14,19.3,83,2.3,1.0,16.3,0.83,0.5,0.0,4,0,0
15,19.4,79,1.4,1.0,15.6,0.33,0.0,0.0,4,0,0
16,19.5,75,2.1,1.0,14.9,0.38,0.0,0.0,4,0,0
17,19.3,76,2.1,1.0,14.9,0.21,0.0,0.0,4,0,0
18,19.1,77,2.5,1.0,14.9,0.08,0.0,0.0,4,0,0
19,18.9,78,2.2,1.0,14.9,0.0,0.0,0.0,4,0,0
20,19.1,77,2.2,0.917,14.9,0.0,0.0,0.0,4,0,0
21,18.7,84,2.7,0.872,15.9,0.0,0.0,0.0,4,0,0
22,18.4,85,2.1,0.886,15.8,0.0,0.0,0.0,4,0,0
23,18.7,80,1.7,1.0,15.1,0.0,0.0,0.0,4,0,0
0,18.9,78,2.1,1.0,14.9,0.0,0.0,0.0,4,0,0
1,19.0,78,1.6,1.0,15.0,0.0,0.0,0.0,4,0,0
2,19.1,78,1.3,1.0,15.1,0.0,0.0,0.0,4,0,0
3,18.5,88,1.2,0.3295,16.4,0.0,1.5,0.0,4,0,0
4,17.9,95,1.7,0.649,17.0,0.0,2.5,0.0,4,0,0
5,17.8,93,1.8,1.0,16.6,0.0,0.5,0.0,4,0,0
6,17.6,95,1.7,0.487,16.7,0.0,1.5,0.0,4,0,0
7,17.6,96,1.7,0.155,16.9,0.0,5.0,0.0,4,0,0
8,17.8,97,2.0,0.642,17.3,0.09,4.0,0.0,4,0,0
9,18.2,96,1.3,0.6255,17.5,0.21,1.0,0.0,4,0,0
10,18.4,96,2.0,0.562,17.7,0.32,1.0,0.0,4,0,0
11,18.9,91,1.8,0.969,17.3,0.64,0.5,0.0,4,0,0
12,19.1,91,2.0,0.9855,17.5,0.63,0.0,0.0,4,0,0
13,19.8,88,0.9,0.898,17.7,0.65,0.0,0.0,4,0,0
14,21.4,76,1.4,1.0,16.9,1.5,0.5,0.0,4,0,0
15,21.8,76,1.4,1.0,17.3,1.2,0.0,0.0,4,0,0
16,21.5,78,1.2,1.0,17.4,0.51,0.0,0.0,4,0,0
17,21.2,77,1.2,1.0,16.9,0.31,0.0,0.0,4,0,0
18,20.9,77,0.6,1.0,16.7,0.23,0.0,0.0,4,0,0
19,20.3,81,1.0,1.0,16.9,0.02,0.0,0.0,4,0,0
20,20.0,82,0.4,1.0,16.8,0.0,0.0,0.0,4,0,0
21,19.9,82,0.6,1.0,16.7,0.0,0.0,0.0,4,0,0
22,19.7,82,0.5,1.0,16.5,0.0,0.0,0.0,4,0,0
23,19.5,82,0.6,1.0,16.3,0.0,0.0,0.0,4,0,0
0,19.5,81,1.1,1.0,16.1,0.0,0.0,0.0,4,0,1
1,19.5,83,1.5,0.7295,16.5,0.0,0.0,0.0,4,0,1
2,19.4,85,0.0,0.7665,16.8,0.0,0.0,0.0,4,0,1
3,18.8,90,1.0,0.5955,17.1,0.0,0.0,0.0,4,0,1
4,18.9,88,0.8,0.613,16.8,0.0,0.0,0.0,4,0,1
5,18.8,96,0.2,0.4865,18.1,0.0,6.5,0.0,4,0,1
6,18.4,95,0.1,0.376,17.5,0.0,0.0,0.0,4,0,1
7,18.1,96,0.9,0.2785,17.4,0.04,0.0,0.0,4,0,1
8,18.2,86,0.0,0.429,15.8,0.48,0.0,0.0,4,0,1
9,19.7,78,1.3,0.37,15.7,1.17,0.0,0.0,4,0,1
10,21.8,67,1.9,0.439,15.3,1.88,0.0,0.0,4,0,1
11,22.7,55,2.7,0.6485,13.1,1.86,0.0,0.0,4,0,1
12,24.2,43,2.2,0.899,10.8,2.31,0.0,0.0,4,0,1
13,24.9,32,3.9,1.0,7.0,2.57,0.0,0.0,4,0,1
14,25.2,28,4.4,1.0,5.3,2.76,0.0,0.0,4,0,1
15,25.4,32,3.8,0.99,7.4,2.42,0.0,0.0,4,0,1
16,25.3,38,3.0,1.0,9.9,1.88,0.0,0.0,4,0,1
17,24.6,35,3.6,0.995,8.1,1.2,0.0,0.0,4,0,1
18,23.2,36,2.8,1.0,7.2,0.47,0.0,0.0,4,0,1
19,21.3,43,2.8,1.0,8.2,0.02,0.0,0.0,4,0,1
20,20.4,52,1.2,1.0,10.2,0.0,0.0,0.0,4,0,1
21,19.4,55,0.8,1.0,10.1,0.0,0.0,0.0,4,0,1
22,18.6,62,0.6,1.0,11.1,0.0,0.0,0.0,4,0,1
